20190522,金州,站前,整租·南棉小区,2室1厅,66平米,1100
20190522,金州,站前,和嘉佳园,1室0厅,57平米,2500
20190522,金州,站前,整租·阳光家园,2室1厅,81平米,1800
20190522,金州,站前,盛滨花园C区,2室1厅,64平米,1300
20190522,金州,站前,现代雅筑,2室1厅,72平米,1700
20190522,金州,站前,金舍嘉苑,2室1厅,93平米,2350
20190522,金州,站前,盛滨花园D区,3室1厅,121平米,2000
20190522,金州,站前,盛滨花园A区,2室2厅,94平米,1800
20190522,金州,站前,盛滨花园A区,2室1厅,70平米,1600
20190522,金州,站前,盛滨花园B区,3室1厅,126平米,4400
20190522,金州,站前,盛滨花园B区,2室2厅,92平米,3200
20190522,金州,站前,盛滨花园D区,2室2厅,118平米,1700
20190522,金州,站前,盛滨花园D区,3室1厅,121平米,2000
20190522,金州,站前,盛滨花园B区,1室1厅,50平米,1200
20190522,金州,站前,金舍嘉苑,3室2厅,127平米,1800
20190522,金州,站前,盛滨花园B区,1室1厅,61平米,1300
20190522,金州,站前,联胜小区,1室1厅,27平米,1000
20190522,金州,站前,盛滨花园A区,1室1厅,54平米,1100
20190522,金州,站前,南棉小区,1室1厅,34平米,700
20190522,金州,站前,现代雅筑,1室1厅,55平米,1600
20190522,金州,站前,南棉小区,2室1厅,52平米,1200
20190522,金州,站前,南棉小区,2室1厅,77平米,1500
20190522,金州,站前,南棉小区,2室2厅,80平米,1500
20190522,金州,站前,盛滨花园B区,1室1厅,51平米,1200
20190522,金州,站前,金连福地,1室1厅,43平米,1000
20190522,金州,站前,和嘉佳园,2室1厅,90平米,2000
20190522,金州,站前,银领国际公寓,2室1厅,107平米,2200
20190522,金州,站前,联胜花园,1室1厅,46平米,900
20190522,金州,站前,联胜花园,2室1厅,46平米,1500
20190522,金州,站前,光明现代城,2室1厅,60平米,1450
20190522,金州,站前,光明现代城,2室1厅,70平米,1400
20190522,金州,站前,整租·联胜小区,2室1厅,68平米,1200
20190522,金州,站前,和嘉佳园,1室0厅,32平米,900
20190522,金州,站前,整租·金连福地,2室1厅,66平米,1200
20190522,金州,站前,南棉小区,2室1厅,50平米,1100
20190522,金州,站前,金连福地,1室1厅,47平米,1300
20190522,金州,站前,金连福地,3室2厅,137平米,2600
20190522,金州,站前,友好街32号,2室1厅,80平米,1400
20190522,金州,站前,南棉小区,1室1厅,40平米,900
20190522,金州,站前,现代雅筑,1室1厅,50平米,1200
20190522,金州,站前,南棉小区,2室1厅,42平米,1000
20190522,金州,站前,南棉小区,1室1厅,42平米,600
20190522,金州,站前,南棉小区,2室1厅,60平米,1300
20190522,金州,站前,南棉小区,2室2厅,72平米,1200
20190522,金州,站前,盛滨花园A区,2室1厅,54平米,1500
20190522,金州,站前,友好街32号,1室1厅,48平米,1100
20190522,金州,站前,连胜小区,2室1厅,60平米,1100
20190522,金州,站前,盛滨花园B区,1室1厅,45平米,1500
20190522,金州,站前,南棉小区,1室1厅,40平米,700
20190522,金州,站前,金舍嘉苑,2室1厅,62平米,1200
20190522,金州,站前,盛滨花园B区,2室1厅,73平米,1400
20190522,金州,站前,和嘉佳园,2室1厅,46平米,1300
20190522,金州,站前,和嘉佳园,1室1厅,55平米,1100
20190522,金州,站前,盛滨花园B区,1室1厅,49平米,1200
20190522,金州,站前,和嘉佳园,2室1厅,44平米,1500
20190522,金州,站前,金连福地,2室1厅,81平米,1600
20190522,金州,站前,盛滨花园A区,1室1厅,60平米,1200
20190522,金州,站前,银领国际公寓,2室1厅,70平米,1300
20190522,金州,站前,连胜小区,1室1厅,40平米,1100
20190522,金州,站前,整租·南棉小区,1室1厅,59平米,1300
20190522,金州,站前,整租·和嘉佳园,1室0厅,28平米,1000
20190522,金州,站前,联胜小区,1室0厅,55平米,2750
20190522,金州,站前,南棉小区,2室1厅,60平米,1300
20190522,金州,站前,南棉小区,1室1厅,40平米,800
20190522,金州,站前,盛滨花园A区,1室1厅,51平米,1000
20190522,金州,站前,金舍嘉苑,1室1厅,53平米,1200
20190522,金州,站前,整租·和嘉佳园,2室0厅,45平米,1250
20190522,金州,站前,整租·金舍嘉苑,2室1厅,96平米,1600
20190522,金州,站前,整租·南棉小区,1室1厅,40平米,1200
20190522,金州,站前,金连福地,2室1厅,90平米,1500
20190522,金州,站前,金舍嘉苑,2室1厅,70平米,1200
20190522,金州,站前,南棉小区,3室1厅,89平米,1600
20190522,金州,站前,盛滨花园A区,2室1厅,95平米,1300
20190522,金州,站前,南棉小区,2室1厅,78平米,1300
20190522,金州,站前,联胜花园,1室1厅,46平米,1000
20190522,金州,站前,南棉小区,1室1厅,39平米,1000
